sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a legal kind of term.,term,term, legal,0.09793931990861893,kind of, of,0.07737906277179718,0.22456935048103333,2.0750503540039062,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a legal kind of term.,term,term, legal,0.08388321101665497,kind of, of,0.00267458101734519,0.15099690854549408,2.0664424896240234,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a legal kind of term.,term,term, legal,0.03141850233078003,kind of, of,0.02798437885940075,0.16096864640712738,2.0615620613098145,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a legal kind of term.,term,term, legal,0.20585940778255463,kind of, of,0.09054978936910629,0.2760845720767975,2.075533151626587,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a legal kind of term.,term,term, legal,0.16701170802116394,kind of, of,0.04893208295106888,0.23484185338020325,2.0748114585876465,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.009113669395446777,kind of, of,0.15533676743507385,0.21832115948200226,2.0726726055145264,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.03707503527402878,kind of, of,0.065940722823143,0.2024492621421814,2.073577404022217,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.09170755743980408,kind of, of,0.2584071457386017,0.20558935403823853,2.064378261566162,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.05665034055709839,kind of, of,0.25065556168556213,0.21745236217975616,2.0752944946289062,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.006057796534150839,kind of, of,0.23082153499126434,0.41023018956184387,2.057793617248535,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.054397765547037125,kind of, of,0.37206435203552246,0.32739123702049255,2.073178291320801,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.10007405281066895,kind of, of,0.1121683120727539,0.2568100094795227,2.0764830112457275,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.00012872452498413622,kind of, of,0.04371052235364914,0.046057216823101044,2.0302393436431885,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.0844460278749466,kind of, of,0.023397643119096756,0.28371915221214294,2.065476179122925,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.00037752414937131107,kind of, of,0.6596622467041016,0.6595185399055481,2.0495259761810303,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.18075695633888245,kind of, of,0.07821840047836304,0.24744021892547607,2.0759987831115723,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.03636464476585388,kind of, of,0.024270297959446907,0.1537465900182724,2.068685531616211,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.04356271028518677,kind of, of,0.03808669373393059,0.1857234537601471,2.0696520805358887,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.22212044894695282,kind of, of,0.0032686099875718355,0.20121894776821136,2.071931838989258,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.001111564226448536,kind of, of,0.015626078471541405,0.14951485395431519,2.0565989017486572,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.00011052675836253911,kind of, of,0.004955715034157038,0.1501021385192871,2.055464744567871,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.07907072454690933,kind of, of,0.10917717963457108,0.22940528392791748,2.071031093597412,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.017704734578728676,kind of, of,0.015508354641497135,0.17583855986595154,2.0667293071746826,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.0660547986626625,kind of, of,0.4151764214038849,0.3393477201461792,2.0711631774902344,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.06061888858675957,kind of, of,0.07105379551649094,0.22533315420150757,2.075381278991699,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.023904208093881607,kind of, of,0.0016156684141606092,0.14286088943481445,2.0618808269500732,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.02895798720419407,kind of, of,0.022231416776776314,0.15966957807540894,2.060366630554199,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.2147318422794342,kind of, of,0.08353885263204575,0.2729663848876953,2.07498836517334,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a technical kind of term.,term,term, technical,0.1243165135383606,kind of, of,0.034513551741838455,0.21907347440719604,2.073746681213379,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.009865696541965008,type of, of,0.5519720315933228,0.2590149939060211,2.0609934329986572,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.026969583705067635,type of, of,0.006528730038553476,0.17473067343235016,2.070463180541992,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.23810288310050964,type of, of,0.38208746910095215,0.18097685277462006,2.06717586517334,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.13924849033355713,type of, of,0.0764654129743576,0.19642837345600128,2.0770034790039062,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.0029109998140484095,type of, of,0.093558169901371,0.3980392813682556,2.0205564498901367,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.045005667954683304,type of, of,0.41473010182380676,0.3641738295555115,2.0707151889801025,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.26164764165878296,type of, of,0.1372034102678299,0.21521784365177155,2.0769288539886475,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.025670502334833145,type of, of,0.14575931429862976,0.046409931033849716,2.0421762466430664,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.3281092941761017,type of, of,0.013833520002663136,0.30533358454704285,2.0706024169921875,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,5.3685471357312053e-05,type of, of,0.7819911241531372,0.6952326893806458,2.03486967086792,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.1143871620297432,type of, of,0.21368256211280823,0.27959391474723816,2.0746521949768066,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.022425401955842972,type of, of,0.03437940776348114,0.14977139234542847,2.0674262046813965,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.03818477690219879,type of, of,0.021965600550174713,0.1650335192680359,2.066539764404297,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.06629941612482071,type of, of,0.018983405083417892,0.2370380163192749,2.0737786293029785,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,2.732986388309655e-07,type of, of,0.00015107120270840824,0.1462675780057907,2.053391933441162,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,8.806544826711615e-09,type of, of,1.731742145238968e-06,0.14880600571632385,2.052171230316162,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.07244490832090378,type of, of,0.04470942169427872,0.19025684893131256,2.073535919189453,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.007957137189805508,type of, of,0.022636499255895615,0.19013501703739166,2.059415817260742,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.052836839109659195,type of, of,0.39744094014167786,0.316372811794281,2.07004714012146,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.0655590072274208,type of, of,0.15825597941875458,0.2236442118883133,2.0748212337493896,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.03656136617064476,type of, of,0.009683658368885517,0.16448359191417694,2.068113327026367,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.033049218356609344,type of, of,0.057306431233882904,0.1677941381931305,2.0679447650909424,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.030504535883665085,type of, of,0.3500369191169739,0.28507018089294434,2.0728111267089844,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a clock type of tick.,tick,tick, clock,0.1441165953874588,type of, of,0.019575469195842743,0.26883476972579956,2.0538489818573,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.006615407764911652,type of, of,0.5648921132087708,0.2742144465446472,2.059685468673706,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.021260768175125122,type of, of,0.006187008693814278,0.17803765833377838,2.0700197219848633,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.14853090047836304,type of, of,0.4264492988586426,0.18835288286209106,2.064826488494873,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.7314625978469849,type of, of,0.023780152201652527,0.14528870582580566,2.043020009994507,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.0029441763181239367,type of, of,0.09275113046169281,0.3887675404548645,2.0187113285064697,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.058274995535612106,type of, of,0.4076979458332062,0.33479127287864685,2.070953607559204,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.2182123064994812,type of, of,0.1494712382555008,0.21618279814720154,2.0775740146636963,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.005027313716709614,type of, of,0.25105947256088257,0.05873701721429825,2.0546340942382812,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.15970194339752197,type of, of,0.015213343314826488,0.2854563295841217,2.0644569396972656,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,6.583763752132654e-05,type of, of,0.775977611541748,0.6822782754898071,2.0359349250793457,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.11209739744663239,type of, of,0.21528437733650208,0.2933620810508728,2.0762314796447754,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.06418433040380478,type of, of,0.039116401225328445,0.15916244685649872,2.068451404571533,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.01795537956058979,type of, of,0.012026102282106876,0.16581356525421143,2.0611162185668945,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.09612897038459778,type of, of,0.012301315553486347,0.23836977779865265,2.071188449859619,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,1.0963715340039926e-06,type of, of,4.5573851821245626e-06,0.14707379043102264,2.0524001121520996,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,7.958152359321957e-09,type of, of,1.1940404220922574e-08,0.1468036025762558,2.0513076782226562,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.16369788348674774,type of, of,0.05034516379237175,0.1885020136833191,2.074723243713379,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.010456318967044353,type of, of,0.015883930027484894,0.17847101390361786,2.057077646255493,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.06356345862150192,type of, of,0.37530621886253357,0.3170401155948639,2.0710959434509277,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.07965224236249924,type of, of,0.12020488828420639,0.21804507076740265,2.072901725769043,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.008746538311243057,type of, of,0.015006499364972115,0.16146670281887054,2.059795379638672,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.029593326151371002,type of, of,0.06812319159507751,0.16880936920642853,2.0681979656219482,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.17127667367458344,type of, of,0.2849852740764618,0.2594420313835144,2.075866460800171,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was an audible type of tick.,tick,tick, audible,0.08850359916687012,type of, of,0.02476913295686245,0.24511343240737915,2.04750919342041,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.00510187866166234,type of, of,0.5546277165412903,0.2669236361980438,2.0607187747955322,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.03135497495532036,type of, of,0.006499305367469788,0.167525514960289,2.070603132247925,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.056868694722652435,type of, of,0.472975492477417,0.19529134035110474,2.060556411743164,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.7122447490692139,type of, of,0.02556292526423931,0.18010778725147247,2.045562505722046,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.0030624791979789734,type of, of,0.09547943621873856,0.3629836142063141,2.0223727226257324,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.06830216199159622,type of, of,0.40526264905929565,0.3265652358531952,2.0718250274658203,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.07746516168117523,type of, of,0.18367648124694824,0.2229505032300949,2.0773379802703857,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.00499290507286787,type of, of,0.09407954663038254,0.08238379657268524,2.0255513191223145,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.3953607678413391,type of, of,0.0212632454931736,0.30776891112327576,2.070589780807495,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,2.4418481189059094e-05,type of, of,0.7631056308746338,0.6830204129219055,2.0373423099517822,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.14814817905426025,type of, of,0.2171807438135147,0.2856869101524353,2.0759599208831787,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.0673072338104248,type of, of,0.03145280480384827,0.15879885852336884,2.0674068927764893,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.032942742109298706,type of, of,0.023419056087732315,0.18647310137748718,2.0660037994384766,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.18003222346305847,type of, of,0.011976540088653564,0.26960426568984985,2.0744428634643555,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,1.29582201680023e-06,type of, of,4.326149428379722e-05,0.14780978858470917,2.0525596141815186,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,2.8014516928465127e-08,type of, of,1.6164598548584763e-07,0.14923596382141113,2.0513603687286377,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.091394804418087,type of, of,0.02979245036840439,0.1824112981557846,2.0706684589385986,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.019261933863162994,type of, of,0.014149012044072151,0.17999409139156342,2.058359384536743,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.10280147194862366,type of, of,0.29824426770210266,0.2990435063838959,2.0739636421203613,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.12432745844125748,type of, of,0.1496620774269104,0.22531530261039734,2.0764050483703613,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.21839924156665802,type of, of,0.006516063120216131,0.1988144963979721,2.072603702545166,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.06143542006611824,type of, of,0.045104969292879105,0.1766989380121231,2.0670700073242188,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.11873139441013336,type of, of,0.2609356641769409,0.2640290856361389,2.0749504566192627,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a parasitic type of tick.,tick,tick, parasitic,0.1531667411327362,type of, of,0.02839554101228714,0.2602687478065491,2.059843063354492,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.03074750490486622,type of, of,0.5403310060501099,0.274212121963501,2.062150239944458,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.07456256449222565,type of, of,0.006209396291524172,0.20218437910079956,2.071829319000244,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.025476280599832535,type of, of,0.4887186288833618,0.20009593665599823,2.0587399005889893,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.4865923523902893,type of, of,0.045608896762132645,0.18899312615394592,2.0672922134399414,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.0019078488694503903,type of, of,0.09326078742742538,0.3676435649394989,2.0202817916870117,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.044767558574676514,type of, of,0.41338953375816345,0.34627172350883484,2.0708112716674805,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.158580020070076,type of, of,0.17518064379692078,0.3008105158805847,2.077763319015503,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.034540463238954544,type of, of,0.11970991641283035,0.02868591621518135,2.036747455596924,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.11182059347629547,type of, of,0.019869009032845497,0.30173227190971375,2.0662031173706055,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,3.129558899672702e-05,type of, of,0.7782028317451477,0.6909544467926025,2.0354037284851074,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.131069615483284,type of, of,0.21206091344356537,0.30356666445732117,2.0759782791137695,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.04930010065436363,type of, of,0.03356890752911568,0.15721526741981506,2.067641496658325,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.03026462346315384,type of, of,0.019271481782197952,0.19090133905410767,2.064479351043701,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.1311076134443283,type of, of,0.018163777887821198,0.27107173204421997,2.0744900703430176,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,1.9696360595844453e-06,type of, of,1.6333049643435515e-05,0.14784084260463715,2.0523953437805176,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,2.4626480410461227e-08,type of, of,5.6189353614399806e-08,0.14954203367233276,2.0508475303649902,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.14287503063678741,type of, of,0.03547799214720726,0.17826582491397858,2.072131872177124,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.015475248917937279,type of, of,0.01383624691516161,0.17752908170223236,2.0561673641204834,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.07615883648395538,type of, of,0.3365096151828766,0.30840009450912476,2.0737438201904297,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.08188899606466293,type of, of,0.14738205075263977,0.20158888399600983,2.075172185897827,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.021542062982916832,type of, of,0.008386068977415562,0.17209134995937347,2.066784381866455,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.038364674896001816,type of, of,0.06403513252735138,0.17475256323814392,2.067868947982788,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.1170179471373558,type of, of,0.2905799448490143,0.2610229551792145,2.075256824493408,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a diseased type of tick.,tick,tick, diseased,0.11689452826976776,type of, of,0.0299660824239254,0.25497862696647644,2.060516357421875,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.015647899359464645,sort of, of,0.414213091135025,0.24953752756118774,2.0675058364868164,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.012914550490677357,sort of, of,0.04094170778989792,0.22956980764865875,2.070600748062134,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.05773444473743439,sort of, of,0.2693980634212494,0.20726604759693146,2.0613694190979004,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.02319358102977276,sort of, of,0.3004658818244934,0.2310601770877838,2.0748162269592285,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.007282588630914688,sort of, of,0.19895192980766296,0.39912188053131104,2.0391621589660645,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.06521900743246078,sort of, of,0.3499903082847595,0.3514498472213745,2.0718188285827637,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.027062227949500084,sort of, of,0.3007088005542755,0.2609688341617584,2.0684971809387207,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.0001268979540327564,sort of, of,0.11069592833518982,0.07630868256092072,2.026491403579712,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.14829516410827637,sort of, of,0.03274203836917877,0.2906920313835144,2.075932264328003,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,7.345106860157102e-05,sort of, of,0.7944449186325073,0.6672138571739197,2.0328967571258545,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.1648445427417755,sort of, of,0.13874444365501404,0.2413877248764038,2.0735554695129395,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.04329516738653183,sort of, of,0.030127139762043953,0.1616300642490387,2.067467451095581,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.007020330987870693,sort of, of,0.026845034211874008,0.1757977455854416,2.060783863067627,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.15508469939231873,sort of, of,0.012590649537742138,0.2096177190542221,2.0726120471954346,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,6.7003952608502004e-06,sort of, of,0.0014949771575629711,0.1467745304107666,2.0518321990966797,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,2.6974589673045557e-07,sort of, of,5.4708041716367006e-05,0.14888915419578552,2.0522937774658203,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.11722102761268616,sort of, of,0.0890706405043602,0.21431080996990204,2.074406385421753,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.017278581857681274,sort of, of,0.010582069866359234,0.20980092883110046,2.055056095123291,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.12054044753313065,sort of, of,0.39218583703041077,0.32237741351127625,2.072749137878418,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.08559220284223557,sort of, of,0.07069392502307892,0.22597160935401917,2.0759904384613037,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.014089314267039299,sort of, of,0.002135102404281497,0.15112312138080597,2.0653955936431885,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.0423344224691391,sort of, of,0.024934491142630577,0.16223448514938354,2.0611119270324707,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.4720049500465393,sort of, of,0.08209403604269028,0.2563433051109314,2.0673882961273193,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a generous sort of tip.,tip,tip, generous,0.1751425862312317,sort of, of,0.04173925518989563,0.2262629270553589,2.0734055042266846,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.01605668105185032,sort of, of,0.40865904092788696,0.23098917305469513,2.1861250400543213,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.03197510167956352,sort of, of,0.039726171642541885,0.18137694895267487,2.1902871131896973,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.057782575488090515,sort of, of,0.2554032802581787,0.15977886319160461,2.1830122470855713,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
