sentence_new,sentence_original,word,construction,class_disambiguating_word,class_ambiguous_word,string,disambiguating_word_new,Attention,Entropy,Head,Layer,n_params,mpath,revision,step
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.009865494444966316,1.7227550745010376,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.19583290815353394,1.7784767150878906,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.11853896826505661,1.7643015384674072,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.00017567000759299845,1.7351412773132324,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.14839999377727509,1.765611171722412,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.14818695187568665,1.7521288394927979,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.26373204588890076,1.7840135097503662,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.12622131407260895,1.774646282196045,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.024407699704170227,1.7623207569122314,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.05149305239319801,1.7764734029769897,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.006979797501116991,1.7415204048156738,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.009939710609614849,1.7466636896133423,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.0002649789093993604,1.752055287361145,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.00023067754227668047,1.7597284317016602,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.3101595640182495,1.7843831777572632,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,0.750842273235321,1.7447893619537354,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,3.7270625172730954e-28,1.6915453672409058,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,1.4624909439272438e-31,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,1.0,1.6914043426513672,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He crushed the sage. ,He saw the bushy sage.,sage,active,V,N,sage, crushed,5.621594302755812e-18,1.691723108291626,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.4576602280139923,1.771360158920288,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.40754663944244385,1.7793339490890503,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.36094701290130615,1.7811100482940674,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.08765484392642975,1.7730790376663208,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.0027518055867403746,1.7120126485824585,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.12373985350131989,1.7779415845870972,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.14143314957618713,1.7753735780715942,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,7.041633216431364e-05,1.764845609664917,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.09269239753484726,1.7624106407165527,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.11997684091329575,1.7515796422958374,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.18586546182632446,1.7836766242980957,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.08443798869848251,1.7726433277130127,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.008737139403820038,1.7622625827789307,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.009599494747817516,1.7659766674041748,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.0042015183717012405,1.743782877922058,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.004046831279993057,1.7512178421020508,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.0013325678883120418,1.748837947845459,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.03518370911478996,1.7610507011413574,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.3388989269733429,1.7827433347702026,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,0.9999542236328125,1.6914167404174805,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,2.901743633135611e-17,1.6915442943572998,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,1.6636823098386091e-18,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,1.0,1.6914043426513672,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
He picked the sage. ,He saw the fragrant sage.,sage,active,V,N,sage, picked,1.3232422393873091e-14,1.6922175884246826,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.0392196886241436,1.771798849105835,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.0002175034605897963,1.7265329360961914,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.10759193450212479,1.7812328338623047,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.04069674015045166,1.7709674835205078,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.020288266241550446,1.7599096298217773,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.14100594818592072,1.7728899717330933,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.1939043402671814,1.7811312675476074,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,1.2735826615539736e-08,1.7038912773132324,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.09928707778453827,1.766688585281372,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.1343359798192978,1.744411587715149,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.2084633708000183,1.7804608345031738,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.12375674396753311,1.7759342193603516,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.0026180557906627655,1.7628941535949707,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.002750200219452381,1.756866693496704,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,6.435844852603623e-07,1.749661922454834,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,3.8368689274648204e-06,1.7603716850280762,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.003270297311246395,1.7534676790237427,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,7.358733569162723e-07,1.7116529941558838,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.3927059769630432,1.7807390689849854,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.9898764491081238,1.6941511631011963,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,2.9962421590798665e-28,1.6914116144180298,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,1.9416290652620392e-24,1.7045531272888184,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,0.9999996423721313,1.6914043426513672,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She hid a scale. ,It was a fish scale.,scale,active,V,N,scale, hid,1.8213203975591188e-14,1.7655818462371826,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.022613124921917915,1.926426649093628,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.007011834532022476,1.87673020362854,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.1949462741613388,1.9403455257415771,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.023046087473630905,1.9247899055480957,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.0022333385422825813,1.9149690866470337,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.10285691916942596,1.9300605058670044,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.1162569671869278,1.93861985206604,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.00018735212506726384,1.8793166875839233,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.05754529684782028,1.9093129634857178,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.06299804151058197,1.8992938995361328,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.16196778416633606,1.9409664869308472,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.09130669385194778,1.9167940616607666,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.002419048920273781,1.8634154796600342,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.0010860877810046077,1.8667784929275513,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,7.40279119781917e-06,1.8536427021026611,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.000111291570647154,1.8536925315856934,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.0007604040438309312,1.8601316213607788,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,1.2499688784028962e-12,1.8536312580108643,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.10082829743623734,1.9285908937454224,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,4.673150760936551e-05,1.8547651767730713,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,4.27941642517529e-23,1.8536312580108643,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,9.54859643329221e-24,1.8536312580108643,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,0.4996875822544098,1.8537874221801758,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She chipped a scale. ,It was a lizard scale.,scale,active,V,N,scale, chipped,2.979274812964228e-11,1.8537330627441406,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.03595319762825966,1.7715739011764526,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.002043714514002204,1.726869821548462,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.37445464730262756,1.782493233680725,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.03210828825831413,1.7703611850738525,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.018599554896354675,1.7624684572219849,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.13358773291110992,1.77064847946167,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.05841769278049469,1.778236746788025,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,1.0532345413594157e-06,1.7076526880264282,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.054355867207050323,1.7340137958526611,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.1158660277724266,1.74284827709198,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.20737579464912415,1.784399151802063,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.13227415084838867,1.7639580965042114,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.003037702525034547,1.7182064056396484,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.0033617017325013876,1.7302587032318115,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,4.039542318423628e-07,1.6914821863174438,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,7.876811878304579e-07,1.691463589668274,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.07369567453861237,1.7123998403549194,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,1.910268387916858e-08,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.18834277987480164,1.7787331342697144,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.014018516056239605,1.6960511207580566,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,1.9051187222837024e-13,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,9.818321814236697e-06,1.6914070844650269,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.9878052473068237,1.6947062015533447,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She played a scale. ,It was a music scale.,scale,active,V,N,scale, played,0.014047592878341675,1.7355877161026,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.0372590571641922,1.773759126663208,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.00032444362295791507,1.7138758897781372,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.1816985309123993,1.7867662906646729,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.03924598917365074,1.772308588027954,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.0025085685774683952,1.760176420211792,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.0773044154047966,1.7706698179244995,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.03172871842980385,1.7792550325393677,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,6.005839168210514e-07,1.7207419872283936,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.02961888164281845,1.7415708303451538,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.08025078475475311,1.7517447471618652,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.16553348302841187,1.7875990867614746,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.09271597862243652,1.7667570114135742,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.0027914729434996843,1.7034707069396973,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.0015395507216453552,1.7242250442504883,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,1.4798503116253414e-06,1.6914079189300537,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,4.0354484553972725e-06,1.6914112567901611,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.0056129577569663525,1.7035512924194336,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,1.1368710772785562e-07,1.6914043426513672,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.14389018714427948,1.780953049659729,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.360871821641922,1.747592806816101,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,9.490655950333596e-21,1.6914043426513672,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,1.2135927571037264e-13,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,0.4518064558506012,1.7154626846313477,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She mastered a scale.,It was a major scale.,scale,active,V,N,scale, mastered,5.268819602832764e-09,1.7547028064727783,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.14111770689487457,1.7360657453536987,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.378398060798645,1.7762824296951294,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.5167160034179688,1.773211121559143,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.3155040740966797,1.7838506698608398,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.007031676359474659,1.7216559648513794,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.19597165286540985,1.75688636302948,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.22570770978927612,1.7845152616500854,2,1,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.00046087830560281873,1.7136621475219727,3,1,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.27013784646987915,1.7696996927261353,0,2,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.20540009438991547,1.7624136209487915,1,2,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.3700867295265198,1.7799559831619263,2,2,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.26096752285957336,1.7803735733032227,3,2,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.16431665420532227,1.7785828113555908,0,3,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.14787590503692627,1.7739348411560059,1,3,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.0009026313200592995,1.7225298881530762,2,3,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.0022892237175256014,1.7251232862472534,3,3,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.011408494785428047,1.760215163230896,0,4,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.15356285870075226,1.7682229280471802,1,4,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.37197303771972656,1.7829643487930298,2,4,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.9973560571670532,1.6921263933181763,3,4,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,4.223865723330944e-13,1.6936988830566406,0,5,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,3.743518861597846e-15,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,0.9999363422393799,1.6914217472076416,2,5,14067712,EleutherAI/pythia-14m,step133000,133000
She photographed the scene. ,It was a panoramic scene.,scene,active,V,N,scene, photographed,2.271879906423635e-11,1.6914085149765015,3,5,14067712,EleutherAI/pythia-14m,step133000,133000
She painted the scene. ,It was a nature scene.,scene,active,V,N,scene, painted,0.05526205524802208,1.719883680343628,0,0,14067712,EleutherAI/pythia-14m,step133000,133000
She painted the scene. ,It was a nature scene.,scene,active,V,N,scene, painted,0.008891653269529343,1.7574164867401123,1,0,14067712,EleutherAI/pythia-14m,step133000,133000
She painted the scene. ,It was a nature scene.,scene,active,V,N,scene, painted,0.37969863414764404,1.7795252799987793,2,0,14067712,EleutherAI/pythia-14m,step133000,133000
She painted the scene. ,It was a nature scene.,scene,active,V,N,scene, painted,0.4678195118904114,1.7781342267990112,3,0,14067712,EleutherAI/pythia-14m,step133000,133000
She painted the scene. ,It was a nature scene.,scene,active,V,N,scene, painted,0.021325787529349327,1.722800374031067,0,1,14067712,EleutherAI/pythia-14m,step133000,133000
She painted the scene. ,It was a nature scene.,scene,active,V,N,scene, painted,0.2216789871454239,1.759677529335022,1,1,14067712,EleutherAI/pythia-14m,step133000,133000
