sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was the school board.,3,1,0.04955223575234413,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,0,2,0.31929484009742737,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,1,2,0.5564355850219727,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,2,2,0.3299197256565094,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,3,2,0.2671862542629242,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,0,3,0.27423951029777527,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,1,3,0.27025026082992554,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,2,3,0.2896730899810791,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,3,3,0.3083476722240448,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,0,4,0.2752755582332611,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,1,4,0.2631113827228546,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,2,4,0.16333840787410736,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,3,4,0.1755552589893341,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,0,5,0.20531795918941498,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,1,5,0.32499217987060547,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,2,5,0.23707561194896698,14067712,EleutherAI/pythia-14m,step31000,31000
It was the school board.,3,5,0.2574065327644348,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,0,0,0.16679471731185913,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,1,0,0.3418712913990021,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,2,0,0.15302865207195282,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,3,0,0.1841209977865219,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,0,1,0.37839916348457336,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,1,1,0.3648003935813904,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,2,1,0.18310299515724182,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,3,1,0.13885411620140076,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,0,2,0.2658839225769043,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,1,2,0.7367106676101685,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,2,2,0.27379152178764343,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,3,2,0.1739315390586853,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,0,3,0.1691499501466751,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,1,3,0.2664980888366699,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,2,3,0.1675303876399994,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,3,3,0.14607283473014832,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,0,4,0.21437802910804749,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,1,4,0.16683825850486755,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,2,4,0.3081067204475403,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,3,4,0.21521754562854767,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,0,5,0.21865585446357727,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,1,5,0.16858312487602234,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,2,5,0.34084975719451904,14067712,EleutherAI/pythia-14m,step31000,31000
He had a leather-bound book.,3,5,0.30117008090019226,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,0,0,0.17987562716007233,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,1,0,0.32686689496040344,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,2,0,0.20519018173217773,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,3,0,0.23162522912025452,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,0,1,0.21896867454051971,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,1,1,0.3656405806541443,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,2,1,0.26461470127105713,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,3,1,0.06543996185064316,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,0,2,0.31116101145744324,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,1,2,0.7318000197410583,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,2,2,0.36292439699172974,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,3,2,0.23968927562236786,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,0,3,0.2214982956647873,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,1,3,0.28150850534439087,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,2,3,0.2076462060213089,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,3,3,0.20150251686573029,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,0,4,0.24453333020210266,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,1,4,0.19078956544399261,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,2,4,0.30292078852653503,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,3,4,0.26421046257019043,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,0,5,0.18554548919200897,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,1,5,0.22877489030361176,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,2,5,0.29128122329711914,14067712,EleutherAI/pythia-14m,step31000,31000
They ate a lonely breakfast.,3,5,0.26403212547302246,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,0,0,0.21792535483837128,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,1,0,0.31893688440322876,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,2,0,0.12155763804912567,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,3,0,0.30846428871154785,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,0,1,0.3407960534095764,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,1,1,0.46573325991630554,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,2,1,0.22661513090133667,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,3,1,0.022949939593672752,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,0,2,0.24481092393398285,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,1,2,0.7426508665084839,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,2,2,0.3349817991256714,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,3,2,0.20177268981933594,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,0,3,0.1570688784122467,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,1,3,0.20046882331371307,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,2,3,0.10763703286647797,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,3,3,0.1238526999950409,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,0,4,0.2657736539840698,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,1,4,0.161606103181839,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,2,4,0.26984795928001404,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,3,4,0.2301062047481537,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,0,5,0.31121814250946045,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,1,5,0.18380481004714966,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,2,5,0.32506078481674194,14067712,EleutherAI/pythia-14m,step31000,31000
It was an island cape.,3,5,0.32860368490219116,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,0,0,0.33697161078453064,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,1,0,0.4130503833293915,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,2,0,0.218170166015625,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,3,0,0.39107590913772583,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,0,1,0.29172322154045105,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,1,1,0.41075801849365234,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,2,1,0.34947487711906433,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,3,1,0.05266743525862694,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,0,2,0.35946527123451233,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,1,2,0.6961643099784851,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,2,2,0.3387931287288666,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,3,2,0.2335602045059204,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,0,3,0.19460119307041168,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,1,3,0.25934430956840515,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,2,3,0.1307990849018097,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,3,3,0.14953994750976562,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,0,4,0.2503693699836731,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,1,4,0.1773340255022049,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,2,4,0.31575021147727966,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,3,4,0.23240576684474945,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,0,5,0.26750636100769043,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,1,5,0.21867261826992035,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,2,5,0.3347415626049042,14067712,EleutherAI/pythia-14m,step31000,31000
It was a criminal case.,3,5,0.20292697846889496,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,0,0,0.32619571685791016,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,1,0,0.3858822286128998,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,2,0,0.18292547762393951,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,3,0,0.31402388215065,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,0,1,0.30689936876296997,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,1,1,0.4103181064128876,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,2,1,0.39059796929359436,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,3,1,0.049721017479896545,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,0,2,0.39273202419281006,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,1,2,0.7169841527938843,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,2,2,0.33759060502052307,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,3,2,0.2401454895734787,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,0,3,0.21795348823070526,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,1,3,0.26977136731147766,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,2,3,0.13133884966373444,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,3,3,0.14962732791900635,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,0,4,0.26837024092674255,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,1,4,0.18681089580059052,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,2,4,0.30953869223594666,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,3,4,0.27858683466911316,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,0,5,0.20109260082244873,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,1,5,0.20281434059143066,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,2,5,0.3172050416469574,14067712,EleutherAI/pythia-14m,step31000,31000
It was a primary cause.,3,5,0.20001426339149475,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,0,0,0.2705778181552887,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,1,0,0.3362245261669159,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,2,0,0.16954658925533295,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,3,0,0.24480466544628143,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,0,1,0.3654908239841461,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,1,1,0.37269556522369385,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,2,1,0.31580308079719543,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,3,1,0.05726780369877815,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,0,2,0.3890500068664551,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,1,2,0.7104635238647461,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,2,2,0.33483925461769104,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,3,2,0.23828811943531036,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,0,3,0.19231054186820984,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,1,3,0.30755481123924255,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,2,3,0.13090793788433075,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,3,3,0.1495966911315918,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,0,4,0.25231897830963135,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,1,4,0.18630310893058777,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,2,4,0.34328389167785645,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,3,4,0.26289990544319153,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,0,5,0.21492329239845276,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,1,5,0.22131672501564026,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,2,5,0.32835111021995544,14067712,EleutherAI/pythia-14m,step31000,31000
It was a jail cell.,3,5,0.316098690032959,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,0,0,0.1570190191268921,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,1,0,0.2595861852169037,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,2,0,0.1685667484998703,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,3,0,0.20250004529953003,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,0,1,0.43048304319381714,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,1,1,0.29644250869750977,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,2,1,0.21129992604255676,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,3,1,0.15460486710071564,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,0,2,0.2642631530761719,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,1,2,0.7371866703033447,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,2,2,0.24314218759536743,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,3,2,0.18036964535713196,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,0,3,0.17012563347816467,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,1,3,0.18690484762191772,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,2,3,0.12620092928409576,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,3,3,0.12555669248104095,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,0,4,0.21757128834724426,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,1,4,0.14626085758209229,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,2,4,0.273539274930954,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,3,4,0.2238418459892273,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,0,5,0.1257474422454834,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,1,5,0.12789463996887207,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,2,5,0.2767166793346405,14067712,EleutherAI/pythia-14m,step31000,31000
She had a good-luck charm.,3,5,0.12862759828567505,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,0,0,0.1827414184808731,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,1,0,0.2275475263595581,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,2,0,0.09699475020170212,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,3,0,0.25235939025878906,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,0,1,0.14604710042476654,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,1,1,0.3287632167339325,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,2,1,0.3527221381664276,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,3,1,0.18560771644115448,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,0,2,0.24005897343158722,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,1,2,0.5537214279174805,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,2,2,0.28000739216804504,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,3,2,0.2801262140274048,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,0,3,0.3185100257396698,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,1,3,0.38026702404022217,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,2,3,0.3540512025356293,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,3,3,0.3478787839412689,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,0,4,0.22191818058490753,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,1,4,0.2991677224636078,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,2,4,0.2069307416677475,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,3,4,0.12029063701629639,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,0,5,0.27791494131088257,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,1,5,0.3231581747531891,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,2,5,0.2276250422000885,14067712,EleutherAI/pythia-14m,step31000,31000
They liked the pet chicken.,3,5,0.3873177468776703,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,0,0,0.28893667459487915,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,1,0,0.43644580245018005,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,2,0,0.20225267112255096,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,3,0,0.29966074228286743,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,0,1,0.33530181646347046,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,1,1,0.35497474670410156,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,2,1,0.37557876110076904,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,3,1,0.04857723042368889,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,0,2,0.3526146411895752,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,1,2,0.7164831757545471,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,2,2,0.36234769225120544,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,3,2,0.2459581196308136,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,0,3,0.1924106329679489,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,1,3,0.3056429326534271,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,2,3,0.13095660507678986,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,3,3,0.14958743751049042,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,0,4,0.2601470649242401,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,1,4,0.18048548698425293,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,2,4,0.352239191532135,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,3,4,0.2211475819349289,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,0,5,0.20180490612983704,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,1,5,0.20938289165496826,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,2,5,0.28594908118247986,14067712,EleutherAI/pythia-14m,step31000,31000
It was a stimulating class.,3,5,0.21139125525951385,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,0,0,0.26728135347366333,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,1,0,0.30020806193351746,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,2,0,0.1933726966381073,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,3,0,0.31778430938720703,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,0,1,0.2961413562297821,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,1,1,0.3969917893409729,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,2,1,0.36568495631217957,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,3,1,0.09425131976604462,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,0,2,0.31234097480773926,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,1,2,0.7142438292503357,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,2,2,0.36274778842926025,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,3,2,0.23995406925678253,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,0,3,0.18608282506465912,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,1,3,0.27193814516067505,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,2,3,0.13091418147087097,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,3,3,0.14959204196929932,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,0,4,0.24766254425048828,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,1,4,0.18271100521087646,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,2,4,0.3084760904312134,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,3,4,0.2457261085510254,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,0,5,0.21097174286842346,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,1,5,0.20951710641384125,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,2,5,0.31669649481773376,14067712,EleutherAI/pythia-14m,step31000,31000
It was a metal clip.,3,5,0.3772256672382355,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,0,0,0.2949099540710449,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,1,0,0.3706092834472656,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,2,0,0.19188657402992249,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,3,0,0.2734546363353729,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,0,1,0.28701290488243103,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,1,1,0.342666357755661,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,2,1,0.394404798746109,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,3,1,0.1276448518037796,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,0,2,0.3427256643772125,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,1,2,0.7212858200073242,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,2,2,0.34128275513648987,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,3,2,0.26899561285972595,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,0,3,0.19500410556793213,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,1,3,0.26214808225631714,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,2,3,0.1309235692024231,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,3,3,0.14954011142253876,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,0,4,0.2503553628921509,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,1,4,0.17745059728622437,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,2,4,0.3098759353160858,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,3,4,0.2301872819662094,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,0,5,0.20680813491344452,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,1,5,0.2191305011510849,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,2,5,0.31817519664764404,14067712,EleutherAI/pythia-14m,step31000,31000
It was a common cold.,3,5,0.2486819326877594,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,0,0,0.3051123321056366,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,1,0,0.33881112933158875,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,2,0,0.1646040380001068,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,3,0,0.2546097934246063,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,0,1,0.3081424832344055,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,1,1,0.4040297567844391,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,2,1,0.3077195882797241,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,3,1,0.07827749103307724,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,0,2,0.32835981249809265,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,1,2,0.7016424536705017,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,2,2,0.3638647794723511,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,3,2,0.24094758927822113,14067712,EleutherAI/pythia-14m,step31000,31000
