sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
She had a writer's block.,block,block, writer,0.06400129199028015,1.9231340885162354,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.17221635580062866,1.9437274932861328,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.066839799284935,1.9189825057983398,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.08820410072803497,1.9348927736282349,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.00021257366461213678,1.9144160747528076,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.06883013248443604,1.8861769437789917,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.1667187213897705,1.9392675161361694,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.1256803274154663,1.9328268766403198,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.14846643805503845,1.9428339004516602,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.16510877013206482,1.8998222351074219,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.007379560265690088,1.9040552377700806,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.11441798508167267,1.9410091638565063,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,4.2720996134448797e-05,1.881087064743042,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,2.5640163130447036e-06,1.8789092302322388,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,0.06228572875261307,1.9382507801055908,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,5.410852281784173e-07,1.853631615638733,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,1.166412777996173e-12,1.8537626266479492,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a writer's block.,block,block, writer,5.04503742168747e-18,1.8536313772201538,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.04515378922224045,1.5733182430267334,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.003246078733354807,1.5133147239685059,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.08836859464645386,1.5832599401474,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.28357821702957153,1.6020095348358154,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.01156290527433157,1.5077147483825684,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.8592134118080139,1.5376087427139282,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.5045063495635986,1.5818140506744385,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.29341375827789307,1.599344253540039,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.322995126247406,1.5763123035430908,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.22052185237407684,1.601393222808838,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,2.740978061410715e-06,1.582909345626831,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.3004806339740753,1.5764033794403076,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.23592360317707062,1.577948808670044,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.23652973771095276,1.6011366844177246,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.1387791633605957,1.5973389148712158,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.8702632188796997,1.5352425575256348,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.00936779472976923,1.5730527639389038,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.20616954565048218,1.604090929031372,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.00020376108295749873,1.5721598863601685,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,4.114554394618608e-05,1.574459195137024,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,0.17383278906345367,1.6013271808624268,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,2.8719677677702116e-11,1.50022292137146,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,8.688113705031253e-13,1.5043120384216309,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He has royal blood.,blood,blood, royal,5.788989106238882e-17,1.5006046295166016,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.6790189743041992,1.7573657035827637,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.022414715960621834,1.7229918241500854,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.1431388109922409,1.7711507081985474,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.1510431170463562,1.780540943145752,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.015108350664377213,1.717602252960205,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.5928091406822205,1.7653136253356934,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.39870116114616394,1.7625771760940552,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.31446436047554016,1.7847537994384766,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.09299109876155853,1.7686454057693481,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.09431953728199005,1.7792260646820068,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,5.170567263235171e-08,1.768469214439392,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.06725143641233444,1.7390284538269043,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.06375199556350708,1.775421380996704,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.3876747190952301,1.7829135656356812,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.16432249546051025,1.7870556116104126,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.8779941201210022,1.7214187383651733,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.013938023708760738,1.7684481143951416,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.21987101435661316,1.784511923789978,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.00012098093429813161,1.7637511491775513,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,8.063903806032613e-06,1.7633450031280518,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.08414537459611893,1.781282663345337,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,0.7308176159858704,1.746389389038086,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,2.7902927968170843e-07,1.7517322301864624,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was the school board.,board,board, school,2.2027947521596758e-10,1.7551672458648682,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.10459268093109131,2.0732641220092773,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.0034765617456287146,2.0056285858154297,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.10030703246593475,2.0744588375091553,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.12808758020401,2.0727241039276123,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.0033275517635047436,1.9965929985046387,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.1087474524974823,2.052231550216675,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.13654112815856934,2.056509017944336,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.09766367077827454,2.0745344161987305,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.09357394278049469,2.0661439895629883,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.08626719564199448,2.0768322944641113,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,1.926773984450847e-05,2.054593563079834,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.0464065782725811,2.0396111011505127,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.031128492206335068,2.0560550689697266,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.14669573307037354,2.0770063400268555,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.09321855753660202,2.075622081756592,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.3045404553413391,2.048360824584961,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.011697518639266491,2.0555312633514404,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.12028476595878601,2.074035167694092,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.00012867292389273643,2.0415031909942627,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,7.3149071795342024e-06,2.0391061305999756,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,0.06784950196743011,2.0723953247070312,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,3.745109643205069e-05,1.9943265914916992,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,1.0206850555721791e-12,2.0004382133483887,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
He had a leather-bound book.,book,book, leather-bound,5.159263316047158e-13,1.99449622631073,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.18997524678707123,1.7879047393798828,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.004667707718908787,1.7135766744613647,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.15753284096717834,1.7816632986068726,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.098625048995018,1.757906436920166,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.0404219850897789,1.7029485702514648,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.625588059425354,1.763745903968811,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.32851576805114746,1.7715445756912231,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.22186991572380066,1.7864577770233154,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.4092690348625183,1.7761309146881104,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.24208974838256836,1.7837332487106323,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,9.360959118964729e-09,1.6974985599517822,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.17408250272274017,1.7423923015594482,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.2078849971294403,1.78139328956604,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.18531519174575806,1.7882682085037231,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.14154595136642456,1.7864503860473633,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.8395867347717285,1.7295253276824951,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.008575626648962498,1.762006402015686,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.15343718230724335,1.7887930870056152,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.0005352427833713591,1.7615607976913452,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,5.326729660737328e-05,1.7601091861724854,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,0.06631722301244736,1.767842173576355,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,6.056983181679243e-08,1.6930838823318481,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,2.2264568068022664e-15,1.7163063287734985,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They ate a lonely breakfast.,breakfast,breakfast, lonely,5.567192805217307e-19,1.7036535739898682,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.14587263762950897,1.9411966800689697,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.10623637586832047,1.9293370246887207,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.13691866397857666,1.941436767578125,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.08641386777162552,1.9069292545318604,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.025541426613926888,1.9189577102661133,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.7139356136322021,1.9087772369384766,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.21318936347961426,1.9118496179580688,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.21074827015399933,1.9408332109451294,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.4732922315597534,1.931241750717163,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.14532209932804108,1.9394373893737793,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.0008512840140610933,1.9299371242523193,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.0847095251083374,1.9207544326782227,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.36057764291763306,1.9361460208892822,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.16807712614536285,1.9387803077697754,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.1275719255208969,1.9410820007324219,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.5007158517837524,1.9216045141220093,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.003641525749117136,1.9192508459091187,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.21549546718597412,1.9395458698272705,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,7.621668373758439e-06,1.9179480075836182,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,5.55324390916212e-07,1.9146878719329834,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.06662914156913757,1.9315550327301025,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,0.4946639835834503,1.9272338151931763,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,8.296724445244763e-07,1.898193597793579,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was an island cape.,cape,cape, island,8.035363146348048e-14,1.90288507938385,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.11819714307785034,1.786698579788208,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.40626540780067444,1.7653005123138428,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.037481699138879776,1.7327438592910767,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.1718885749578476,1.7775795459747314,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.0007818398298695683,1.7073391675949097,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.5903556942939758,1.7633538246154785,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.580764889717102,1.7671955823898315,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.28795909881591797,1.7822067737579346,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.24855737388134003,1.7762690782546997,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.12305319309234619,1.784031629562378,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,5.7353119586878165e-08,1.7326058149337769,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.3069753646850586,1.772762417793274,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.06130261719226837,1.7682271003723145,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.121867336332798,1.787140965461731,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.11195343732833862,1.7868211269378662,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.8550872206687927,1.7262852191925049,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.0030303767416626215,1.7757568359375,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.20634905993938446,1.7886946201324463,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,4.919486673315987e-05,1.7706396579742432,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,4.7481025831075385e-06,1.766559362411499,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.07598274201154709,1.7850407361984253,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,0.17485597729682922,1.7360320091247559,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,1.7525501883053352e-10,1.742640495300293,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a criminal case.,case,case, criminal,7.141469244781383e-16,1.733168125152588,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.12569071352481842,1.7824403047561646,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.0007304885075427592,1.7252007722854614,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.07207506150007248,1.785452961921692,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.20020562410354614,1.786222219467163,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.003749211085960269,1.6928884983062744,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.1764172911643982,1.7708120346069336,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.3903706967830658,1.7773973941802979,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.0919814333319664,1.787102460861206,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.9818352460861206,1.696303367614746,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.07087207585573196,1.7808644771575928,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,1.567701697624546e-11,1.771620750427246,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.3656551241874695,1.7681976556777954,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.10171471536159515,1.7801246643066406,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.3422786295413971,1.785456657409668,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.1587762087583542,1.7877743244171143,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.8093076348304749,1.735370397567749,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.018367549404501915,1.7780507802963257,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.114646315574646,1.7850326299667358,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.0006846263422630727,1.773958683013916,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,3.96258728869725e-05,1.7695659399032593,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,0.23995381593704224,1.787900447845459,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,1.1737339988826534e-08,1.732351541519165,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,6.925937867663379e-08,1.7481474876403809,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a primary cause.,cause,cause, primary,1.479636075121804e-12,1.757089376449585,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.0692271813750267,1.7817893028259277,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.003014106536284089,1.700486183166504,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.10940281301736832,1.7872278690338135,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.20770679414272308,1.785529613494873,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.00852357130497694,1.695023775100708,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.8797902464866638,1.720808982849121,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.3829529583454132,1.7644267082214355,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.2573969066143036,1.7845457792282104,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.0577058307826519,1.7747728824615479,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
