sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
It was a wooden post.,It was a teaching post.,post,post,Different Sense,0.22849780834476086,4,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a teaching post.,post,post,Different Sense,0.09314447997452169,5,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a teaching post.,post,post,Different Sense,0.05711806787755025,6,1.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a challenging post.,post,post,Different Sense,0.0,0,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a challenging post.,post,post,Different Sense,0.00854937867376293,1,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a challenging post.,post,post,Different Sense,0.03916204583309624,2,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a challenging post.,post,post,Different Sense,0.032424226695428326,3,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a challenging post.,post,post,Different Sense,0.1881555926451013,4,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a challenging post.,post,post,Different Sense,0.08052830729476224,5,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a challenging post.,post,post,Different Sense,0.039449087254204485,6,0.375,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a teaching post.,post,post,Different Sense,0.0,0,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a teaching post.,post,post,Different Sense,0.009629829411504143,1,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a teaching post.,post,post,Different Sense,0.04139338454063235,2,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a teaching post.,post,post,Different Sense,0.03178757178210101,3,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a teaching post.,post,post,Different Sense,0.25101764709154717,4,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a teaching post.,post,post,Different Sense,0.09812048235269422,5,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a teaching post.,post,post,Different Sense,0.030830059926551745,6,0.583333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a challenging post.,post,post,Different Sense,0.0,0,1.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a challenging post.,post,post,Different Sense,0.012247193510510401,1,1.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a challenging post.,post,post,Different Sense,0.05818762697562252,2,1.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a challenging post.,post,post,Different Sense,0.04134309622998944,3,1.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a challenging post.,post,post,Different Sense,0.26918626219729835,4,1.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a challenging post.,post,post,Different Sense,0.100196434511164,5,1.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fence post.,It was a challenging post.,post,post,Different Sense,0.03191020559407576,6,1.083333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a fence post.,post,post,Same Sense,0.0,0,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a fence post.,post,post,Same Sense,0.012101750279202794,1,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a fence post.,post,post,Same Sense,0.052961132739907435,2,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a fence post.,post,post,Same Sense,0.036681721871172024,3,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a fence post.,post,post,Same Sense,0.14708043997847853,4,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a fence post.,post,post,Same Sense,0.07633919662447541,5,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a wooden post.,It was a fence post.,post,post,Same Sense,0.03852100158463567,6,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a teaching post.,It was a challenging post.,post,post,Same Sense,0.0,0,1.363636364,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a teaching post.,It was a challenging post.,post,post,Same Sense,0.006001603538581812,1,1.363636364,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a teaching post.,It was a challenging post.,post,post,Same Sense,0.031124162026769375,2,1.363636364,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a teaching post.,It was a challenging post.,post,post,Same Sense,0.021291391989728847,3,1.363636364,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a teaching post.,It was a challenging post.,post,post,Same Sense,0.1664883189621874,4,1.363636364,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a teaching post.,It was a challenging post.,post,post,Same Sense,0.05550756300041637,5,1.363636364,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a teaching post.,It was a challenging post.,post,post,Same Sense,0.02365379714902427,6,1.363636364,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the strongest punch.,punch,punch,Different Sense,0.0,0,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the strongest punch.,punch,punch,Different Sense,0.008997843260107996,1,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the strongest punch.,punch,punch,Different Sense,0.021320072264491285,2,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the strongest punch.,punch,punch,Different Sense,0.015482686568193516,3,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the strongest punch.,punch,punch,Different Sense,0.16537676685268177,4,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the strongest punch.,punch,punch,Different Sense,0.04264833891347053,5,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the strongest punch.,punch,punch,Different Sense,0.01776872697366172,6,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the quickest punch.,punch,punch,Different Sense,0.0,0,0.222222222,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the quickest punch.,punch,punch,Different Sense,0.009935892845690741,1,0.222222222,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the quickest punch.,punch,punch,Different Sense,0.029432724551591516,2,0.222222222,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the quickest punch.,punch,punch,Different Sense,0.021701398253276327,3,0.222222222,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the quickest punch.,punch,punch,Different Sense,0.25809333714634863,4,0.222222222,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the quickest punch.,punch,punch,Different Sense,0.06412563508940161,5,0.222222222,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the quickest punch.,punch,punch,Different Sense,0.012512547791788231,6,0.222222222,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the strongest punch.,punch,punch,Different Sense,0.0,0,0.1,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the strongest punch.,punch,punch,Different Sense,0.0010212460902911946,1,0.1,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the strongest punch.,punch,punch,Different Sense,0.0313328857395867,2,0.1,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the strongest punch.,punch,punch,Different Sense,0.026781945901344528,3,0.1,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the strongest punch.,punch,punch,Different Sense,0.18661608259815166,4,0.1,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the strongest punch.,punch,punch,Different Sense,0.05876245205781261,5,0.1,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the strongest punch.,punch,punch,Different Sense,0.021262654442385065,6,0.1,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the quickest punch.,punch,punch,Different Sense,0.0,0,0.142857143,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the quickest punch.,punch,punch,Different Sense,0.004132391503166022,1,0.142857143,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the quickest punch.,punch,punch,Different Sense,0.03521166294394851,2,0.142857143,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the quickest punch.,punch,punch,Different Sense,0.027892464703713427,3,0.142857143,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the quickest punch.,punch,punch,Different Sense,0.30424943733292265,4,0.142857143,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the quickest punch.,punch,punch,Different Sense,0.08255999380724166,5,0.142857143,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the fruit punch.,He had the quickest punch.,punch,punch,Different Sense,0.013678834136351847,6,0.142857143,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the fruit punch.,punch,punch,Same Sense,0.0,0,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the fruit punch.,punch,punch,Same Sense,0.009822436110350496,1,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the fruit punch.,punch,punch,Same Sense,0.023802787486374433,2,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the fruit punch.,punch,punch,Same Sense,0.01895621926400559,3,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the fruit punch.,punch,punch,Same Sense,0.18821843337450972,4,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the fruit punch.,punch,punch,Same Sense,0.05736037376986147,5,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the alcoholic punch.,He had the fruit punch.,punch,punch,Same Sense,0.009327302969493245,6,3.833333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the strongest punch.,He had the quickest punch.,punch,punch,Same Sense,0.0,0,3.777777778,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the strongest punch.,He had the quickest punch.,punch,punch,Same Sense,0.004149927567809186,1,3.777777778,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the strongest punch.,He had the quickest punch.,punch,punch,Same Sense,0.012565259547177687,2,3.777777778,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the strongest punch.,He had the quickest punch.,punch,punch,Same Sense,0.016103320940634935,3,3.777777778,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the strongest punch.,He had the quickest punch.,punch,punch,Same Sense,0.09107915613893014,4,3.777777778,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the strongest punch.,He had the quickest punch.,punch,punch,Same Sense,0.026419740641071332,5,3.777777778,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He had the strongest punch.,He had the quickest punch.,punch,punch,Same Sense,0.014557889483462816,6,3.777777778,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.0,0,0.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.009575454293365815,1,0.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.01808403845770945,2,0.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.01944122224499467,3,0.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.10373700497560234,4,0.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.035762515318734645,5,0.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.02609151798007059,6,0.714285714,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.0,0,0.25,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.006852377996424908,1,0.25,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.020832969208598562,2,0.25,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.019362465266980933,3,0.25,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.16803991891798709,4,0.25,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.05490672756137682,5,0.25,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.026276943211438586,6,0.25,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.0,0,0.071428571,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.005117224613437776,1,0.071428571,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.021020876108551856,2,0.071428571,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.018661170564011065,3,0.071428571,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.1663879900485553,4,0.071428571,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.04058449740373593,5,0.071428571,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,Different Sense,0.027936302189680795,6,0.071428571,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.0,0,0.153846154,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.006511880334744369,1,0.153846154,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.020072874037238786,2,0.153846154,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.021073441145062488,3,0.153846154,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.20251941751108282,4,0.153846154,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.051881645868851356,5,0.153846154,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,Different Sense,0.02544146364971811,6,0.153846154,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,Same Sense,0.0,0,3.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,Same Sense,0.005736940075198871,1,3.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,Same Sense,0.012574683202589587,2,3.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,Same Sense,0.015721692283806155,3,3.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,Same Sense,0.14279760790724272,4,3.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,Same Sense,0.03306921096525417,5,3.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,Same Sense,0.01540922079678897,6,3.692307692,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,Same Sense,0.0,0,2.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,Same Sense,0.005435305212563191,1,2.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,Same Sense,0.023558467236969416,2,2.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,Same Sense,0.022017707698344102,3,2.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,Same Sense,0.13536158047687352,4,2.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,Same Sense,0.04546111537484521,5,2.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,Same Sense,0.028767738623580508,6,2.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a badminton racket.,racket,racket,Different Sense,6.535717411715325e-09,0,0.125,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a badminton racket.,racket,racket,Different Sense,0.007424658966998177,1,0.125,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a badminton racket.,racket,racket,Different Sense,0.01377338842011,2,0.125,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a badminton racket.,racket,racket,Different Sense,0.010408849290746147,3,0.125,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a badminton racket.,racket,racket,Different Sense,0.16950042381834685,4,0.125,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a badminton racket.,racket,racket,Different Sense,0.05678835700266127,5,0.125,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a badminton racket.,racket,racket,Different Sense,0.015136870421152748,6,0.125,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a tennis racket.,racket,racket,Different Sense,6.535717411715325e-09,0,0.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a tennis racket.,racket,racket,Different Sense,0.0020583724392665426,1,0.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a tennis racket.,racket,racket,Different Sense,0.05089725978435411,2,0.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a tennis racket.,racket,racket,Different Sense,0.03236687828411011,3,0.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a tennis racket.,racket,racket,Different Sense,0.14888735685383692,4,0.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a tennis racket.,racket,racket,Different Sense,0.06072817952178966,5,0.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was a tennis racket.,racket,racket,Different Sense,0.019782917717831694,6,0.176470588,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a badminton racket.,racket,racket,Different Sense,6.535717411715325e-09,0,0.166666667,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a badminton racket.,racket,racket,Different Sense,0.009735413506508417,1,0.166666667,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a badminton racket.,racket,racket,Different Sense,0.01421059625100074,2,0.166666667,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a badminton racket.,racket,racket,Different Sense,0.01506327386583528,3,0.166666667,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a badminton racket.,racket,racket,Different Sense,0.0988576243546424,4,0.166666667,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a badminton racket.,racket,racket,Different Sense,0.03151738876478394,5,0.166666667,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a badminton racket.,racket,racket,Different Sense,0.011490975200030284,6,0.166666667,6,8,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a tennis racket.,racket,racket,Different Sense,6.535717411715325e-09,0,0.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a tennis racket.,racket,racket,Different Sense,0.002720318615290651,1,0.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a tennis racket.,racket,racket,Different Sense,0.05479575034660933,2,0.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a tennis racket.,racket,racket,Different Sense,0.04568068615352572,3,0.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a tennis racket.,racket,racket,Different Sense,0.15229643151321537,4,0.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a tennis racket.,racket,racket,Different Sense,0.05584445873226751,5,0.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was an annoying racket.,That was a tennis racket.,racket,racket,Different Sense,0.020017082882643256,6,0.0,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was an annoying racket.,racket,racket,Same Sense,6.535717411715325e-09,0,3.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was an annoying racket.,racket,racket,Same Sense,0.0014681794539035398,1,3.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was an annoying racket.,racket,racket,Same Sense,0.003864628522687319,2,3.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was an annoying racket.,racket,racket,Same Sense,0.007012493057517943,3,3.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was an annoying racket.,racket,racket,Same Sense,0.09120086917726866,4,3.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was an annoying racket.,racket,racket,Same Sense,0.03378600303030943,5,3.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a loud racket.,That was an annoying racket.,racket,racket,Same Sense,0.014383841823575105,6,3.384615385,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a badminton racket.,That was a tennis racket.,racket,racket,Same Sense,6.535717411715325e-09,0,3.666666667,8,6,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a badminton racket.,That was a tennis racket.,racket,racket,Same Sense,0.007512888070286161,1,3.666666667,8,6,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a badminton racket.,That was a tennis racket.,racket,racket,Same Sense,0.03789952764223703,2,3.666666667,8,6,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a badminton racket.,That was a tennis racket.,racket,racket,Same Sense,0.03125007504476984,3,3.666666667,8,6,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a badminton racket.,That was a tennis racket.,racket,racket,Same Sense,0.08010456726547299,4,3.666666667,8,6,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
That was a badminton racket.,That was a tennis racket.,racket,racket,Same Sense,0.03502809339312574,5,3.666666667,8,6,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
